Time [s], Analyzer Name, Decoded Protocol Result
7.676955200000000,USB LS and FS,CRC OK '3' (0x03)
7.676955600000000,USB LS and FS,EOP
7.676956240000000,USB LS and FS,SYNC
7.676956880000000,USB LS and FS,PID NAK
7.676957560000000,USB LS and FS,EOP
7.677936520000000,USB LS and FS,SYNC
7.677937160000000,USB LS and FS,PID SOF
7.677937840000000,USB LS and FS,Frame # '1098' (0x44A)
7.677938760000000,USB LS and FS,CRC OK '4' (0x04)
7.677939200000000,USB LS and FS,EOP
7.678203000000000,USB LS and FS,SYNC
7.678203640000000,USB LS and FS,PID IN
7.678204320000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.678205240000000,USB LS and FS,CRC OK '3' (0x03)
7.678205680000000,USB LS and FS,EOP
7.678206200000000,USB LS and FS,SYNC
7.678206840000000,USB LS and FS,PID NAK
7.678207520000000,USB LS and FS,EOP
7.678936600000000,USB LS and FS,SYNC
7.678937240000000,USB LS and FS,PID SOF
7.678937920000000,USB LS and FS,Frame # '1099' (0x44B)
7.678938840000000,USB LS and FS,CRC OK '27' (0x1B)
7.678939280000000,USB LS and FS,EOP
7.679453080000000,USB LS and FS,SYNC
7.679453720000000,USB LS and FS,PID IN
7.679454400000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.679455320000000,USB LS and FS,CRC OK '3' (0x03)
7.679455720000000,USB LS and FS,EOP
7.679456320000000,USB LS and FS,SYNC
7.679457000000000,USB LS and FS,PID NAK
7.679457640000000,USB LS and FS,EOP
7.679936600000000,USB LS and FS,SYNC
7.679937280000000,USB LS and FS,PID SOF
7.679937960000000,USB LS and FS,Frame # '1100' (0x44C)
7.679938880000000,USB LS and FS,CRC OK '20' (0x14)
7.679939280000000,USB LS and FS,EOP
7.680703280000000,USB LS and FS,SYNC
7.680703960000000,USB LS and FS,PID IN
7.680704600000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.680705520000000,USB LS and FS,CRC OK '3' (0x03)
7.680705960000000,USB LS and FS,EOP
7.680706520000000,USB LS and FS,SYNC
7.680707200000000,USB LS and FS,PID NAK
7.680707880000000,USB LS and FS,EOP
7.680936640000000,USB LS and FS,SYNC
7.680937320000000,USB LS and FS,PID SOF
7.680938000000000,USB LS and FS,Frame # '1101' (0x44D)
7.680938920000000,USB LS and FS,CRC OK '11' (0x0B)
7.680939320000000,USB LS and FS,EOP
7.681936720000000,USB LS and FS,SYNC
7.681937360000000,USB LS and FS,PID SOF
7.681938040000000,USB LS and FS,Frame # '1102' (0x44E)
7.681938960000000,USB LS and FS,CRC OK '3' (0x03)
7.681939360000000,USB LS and FS,EOP
7.681953160000000,USB LS and FS,SYNC
7.681953840000000,USB LS and FS,PID IN
7.681954520000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.681955400000000,USB LS and FS,CRC OK '3' (0x03)
7.681955840000000,USB LS and FS,EOP
7.681956480000000,USB LS and FS,SYNC
7.681957160000000,USB LS and FS,PID NAK
7.681957840000000,USB LS and FS,EOP
7.682936760000000,USB LS and FS,SYNC
7.682937400000000,USB LS and FS,PID SOF
7.682938080000000,USB LS and FS,Frame # '1103' (0x44F)
7.682939000000000,USB LS and FS,CRC OK '28' (0x1C)
7.682939400000000,USB LS and FS,EOP
7.683203240000000,USB LS and FS,SYNC
7.683203880000000,USB LS and FS,PID IN
7.683204560000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.683205480000000,USB LS and FS,CRC OK '3' (0x03)
7.683205920000000,USB LS and FS,EOP
7.683206520000000,USB LS and FS,SYNC
7.683207200000000,USB LS and FS,PID NAK
7.683207880000000,USB LS and FS,EOP
7.683936800000000,USB LS and FS,SYNC
7.683937440000000,USB LS and FS,PID SOF
7.683938120000000,USB LS and FS,Frame # '1104' (0x450)
7.683939040000000,USB LS and FS,CRC OK '1' (0x01)
7.683939480000000,USB LS and FS,EOP
7.684453280000000,USB LS and FS,SYNC
7.684453960000000,USB LS and FS,PID IN
7.684454640000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.684455520000000,USB LS and FS,CRC OK '3' (0x03)
7.684455960000000,USB LS and FS,EOP
7.684456560000000,USB LS and FS,SYNC
7.684457240000000,USB LS and FS,PID NAK
7.684457920000000,USB LS and FS,EOP
7.684936840000000,USB LS and FS,SYNC
7.684937520000000,USB LS and FS,PID SOF
7.684938160000000,USB LS and FS,Frame # '1105' (0x451)
7.684939080000000,USB LS and FS,CRC OK '30' (0x1E)
7.684939520000000,USB LS and FS,EOP
7.685703360000000,USB LS and FS,SYNC
7.685704000000000,USB LS and FS,PID IN
7.685704680000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.685705600000000,USB LS and FS,CRC OK '3' (0x03)
7.685706040000000,USB LS and FS,EOP
7.685706600000000,USB LS and FS,SYNC
7.685707280000000,USB LS and FS,PID NAK
7.685707960000000,USB LS and FS,EOP
7.685936880000000,USB LS and FS,SYNC
7.685937560000000,USB LS and FS,PID SOF
7.685938200000000,USB LS and FS,Frame # '1106' (0x452)
7.685939120000000,USB LS and FS,CRC OK '22' (0x16)
7.685939560000000,USB LS and FS,EOP
7.686936920000000,USB LS and FS,SYNC
7.686937600000000,USB LS and FS,PID SOF
7.686938240000000,USB LS and FS,Frame # '1107' (0x453)
7.686939160000000,USB LS and FS,CRC OK \t (0x09)
7.686939600000000,USB LS and FS,EOP
7.686953480000000,USB LS and FS,SYNC
7.686954120000000,USB LS and FS,PID IN
7.686954800000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.686955720000000,USB LS and FS,CRC OK '3' (0x03)
7.686956160000000,USB LS and FS,EOP
7.686956720000000,USB LS and FS,SYNC
7.686957400000000,USB LS and FS,PID NAK
7.686958080000000,USB LS and FS,EOP
7.687937000000000,USB LS and FS,SYNC
7.687937640000000,USB LS and FS,PID SOF
7.687938320000000,USB LS and FS,Frame # '1108' (0x454)
7.687939240000000,USB LS and FS,CRC OK '6' (0x06)
7.687939640000000,USB LS and FS,EOP
7.688203480000000,USB LS and FS,SYNC
7.688204120000000,USB LS and FS,PID IN
7.688204800000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.688205720000000,USB LS and FS,CRC OK '3' (0x03)
7.688206120000000,USB LS and FS,EOP
7.688206680000000,USB LS and FS,SYNC
7.688207360000000,USB LS and FS,PID NAK
7.688208040000000,USB LS and FS,EOP
7.688937040000000,USB LS and FS,SYNC
7.688937680000000,USB LS and FS,PID SOF
7.688938360000000,USB LS and FS,Frame # '1109' (0x455)
7.688939280000000,USB LS and FS,CRC OK '25' (0x19)
7.688939680000000,USB LS and FS,EOP
7.689453520000000,USB LS and FS,SYNC
7.689454160000000,USB LS and FS,PID IN
7.689454840000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.689455760000000,USB LS and FS,CRC OK '3' (0x03)
7.689456200000000,USB LS and FS,EOP
7.689456800000000,USB LS and FS,SYNC
7.689457480000000,USB LS and FS,PID NAK
7.689458160000000,USB LS and FS,EOP
7.689937080000000,USB LS and FS,SYNC
7.689937720000000,USB LS and FS,PID SOF
7.689938400000000,USB LS and FS,Frame # '1110' (0x456)
7.689939320000000,USB LS and FS,CRC OK '17' (0x11)
7.689939720000000,USB LS and FS,EOP
7.690703560000000,USB LS and FS,SYNC
7.690704240000000,USB LS and FS,PID IN
7.690704880000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.690705800000000,USB LS and FS,CRC OK '3' (0x03)
7.690706240000000,USB LS and FS,EOP
7.690706760000000,USB LS and FS,SYNC
7.690707440000000,USB LS and FS,PID NAK
7.690708120000000,USB LS and FS,EOP
7.690937120000000,USB LS and FS,SYNC
7.690937760000000,USB LS and FS,PID SOF
7.690938440000000,USB LS and FS,Frame # '1111' (0x457)
7.690939360000000,USB LS and FS,CRC OK '14' (0x0E)
7.690939800000000,USB LS and FS,EOP
7.691937160000000,USB LS and FS,SYNC
7.691937840000000,USB LS and FS,PID SOF
7.691938520000000,USB LS and FS,Frame # '1112' (0x458)
7.691939400000000,USB LS and FS,CRC OK '15' (0x0F)
7.691939840000000,USB LS and FS,EOP
7.691953800000000,USB LS and FS,SYNC
7.691954480000000,USB LS and FS,PID IN
7.691955120000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.691956040000000,USB LS and FS,CRC OK '3' (0x03)
7.691956480000000,USB LS and FS,EOP
7.691957080000000,USB LS and FS,SYNC
7.691957720000000,USB LS and FS,PID NAK
7.691958400000000,USB LS and FS,EOP
7.692937200000000,USB LS and FS,SYNC
7.692937880000000,USB LS and FS,PID SOF
7.692938520000000,USB LS and FS,Frame # '1113' (0x459)
7.692939440000000,USB LS and FS,CRC OK '16' (0x10)
7.692939880000000,USB LS and FS,EOP
7.693203680000000,USB LS and FS,SYNC
7.693204360000000,USB LS and FS,PID IN
7.693205000000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.693205920000000,USB LS and FS,CRC OK '3' (0x03)
7.693206360000000,USB LS and FS,EOP
7.693206960000000,USB LS and FS,SYNC
7.693207600000000,USB LS and FS,PID NAK
7.693208280000000,USB LS and FS,EOP
7.693937240000000,USB LS and FS,SYNC
7.693937920000000,USB LS and FS,PID SOF
7.693938600000000,USB LS and FS,Frame # '1114' (0x45A)
7.693939520000000,USB LS and FS,CRC OK '24' (0x18)
7.693939920000000,USB LS and FS,EOP
7.694453720000000,USB LS and FS,SYNC
7.694454400000000,USB LS and FS,PID IN
7.694455080000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.694456000000000,USB LS and FS,CRC OK '3' (0x03)
7.694456400000000,USB LS and FS,EOP
7.694457000000000,USB LS and FS,SYNC
7.694457640000000,USB LS and FS,PID NAK
7.694458320000000,USB LS and FS,EOP
7.694937280000000,USB LS and FS,SYNC
7.694937960000000,USB LS and FS,PID SOF
7.694938600000000,USB LS and FS,Frame # '1115' (0x45B)
7.694939520000000,USB LS and FS,CRC OK '7' (0x07)
7.694939960000000,USB LS and FS,EOP
7.695703800000000,USB LS and FS,SYNC
7.695704480000000,USB LS and FS,PID IN
7.695705120000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.695706040000000,USB LS and FS,CRC OK '3' (0x03)
7.695706480000000,USB LS and FS,EOP
7.695707120000000,USB LS and FS,SYNC
7.695707760000000,USB LS and FS,PID NAK
7.695708440000000,USB LS and FS,EOP
7.695937360000000,USB LS and FS,SYNC
7.695938000000000,USB LS and FS,PID SOF
7.695938680000000,USB LS and FS,Frame # '1116' (0x45C)
7.695939600000000,USB LS and FS,CRC OK '8' (0x08)
7.695940040000000,USB LS and FS,EOP
7.696937400000000,USB LS and FS,SYNC
7.696938040000000,USB LS and FS,PID SOF
7.696938720000000,USB LS and FS,Frame # '1117' (0x45D)
7.696939640000000,USB LS and FS,CRC OK '23' (0x17)
7.696940080000000,USB LS and FS,EOP
7.696953880000000,USB LS and FS,SYNC
7.696954520000000,USB LS and FS,PID IN
7.696955200000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.696956120000000,USB LS and FS,CRC OK '3' (0x03)
7.696956560000000,USB LS and FS,EOP
7.696957160000000,USB LS and FS,SYNC
7.696957840000000,USB LS and FS,PID NAK
7.696958480000000,USB LS and FS,EOP
7.697937440000000,USB LS and FS,SYNC
7.697938080000000,USB LS and FS,PID SOF
7.697938760000000,USB LS and FS,Frame # '1118' (0x45E)
7.697939680000000,USB LS and FS,CRC OK '31' (0x1F)
7.697940200000000,USB LS and FS,EOP
7.698204040000000,USB LS and FS,SYNC
7.698204720000000,USB LS and FS,PID IN
7.698205360000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.698206280000000,USB LS and FS,CRC OK '3' (0x03)
7.698206720000000,USB LS and FS,EOP
7.698207280000000,USB LS and FS,SYNC
7.698207960000000,USB LS and FS,PID NAK
7.698208600000000,USB LS and FS,EOP
7.698937480000000,USB LS and FS,SYNC
7.698938120000000,USB LS and FS,PID SOF
7.698938800000000,USB LS and FS,Frame # '1119' (0x45F)
7.698939800000000,USB LS and FS,CRC OK '0' (0x00)
7.698940240000000,USB LS and FS,EOP
7.699453960000000,USB LS and FS,SYNC
7.699454640000000,USB LS and FS,PID IN
7.699455280000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.699456200000000,USB LS and FS,CRC OK '3' (0x03)
7.699456640000000,USB LS and FS,EOP
7.699457160000000,USB LS and FS,SYNC
7.699457840000000,USB LS and FS,PID NAK
7.699458480000000,USB LS and FS,EOP
7.699937560000000,USB LS and FS,SYNC
7.699938200000000,USB LS and FS,PID SOF
7.699938880000000,USB LS and FS,Frame # '1120' (0x460)
7.699939800000000,USB LS and FS,CRC OK '12' (0x0C)
7.699940240000000,USB LS and FS,EOP
7.700704040000000,USB LS and FS,SYNC
7.700704680000000,USB LS and FS,PID IN
7.700705360000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.700706280000000,USB LS and FS,CRC OK '3' (0x03)
7.700706720000000,USB LS and FS,EOP
7.700707280000000,USB LS and FS,SYNC
7.700707960000000,USB LS and FS,PID NAK
7.700708640000000,USB LS and FS,EOP
7.700937560000000,USB LS and FS,SYNC
7.700938240000000,USB LS and FS,PID SOF
7.700938920000000,USB LS and FS,Frame # '1121' (0x461)
7.700939800000000,USB LS and FS,CRC OK '19' (0x13)
7.700940240000000,USB LS and FS,EOP
7.701937600000000,USB LS and FS,SYNC
7.701938280000000,USB LS and FS,PID SOF
7.701938960000000,USB LS and FS,Frame # '1122' (0x462)
7.701939880000000,USB LS and FS,CRC OK '27' (0x1B)
7.701940280000000,USB LS and FS,EOP
7.701954080000000,USB LS and FS,SYNC
7.701954760000000,USB LS and FS,PID IN
7.701955400000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.701956320000000,USB LS and FS,CRC OK '3' (0x03)
7.701956760000000,USB LS and FS,EOP
7.701957320000000,USB LS and FS,SYNC
7.701958000000000,USB LS and FS,PID NAK
7.701958680000000,USB LS and FS,EOP
7.702937640000000,USB LS and FS,SYNC
7.702938320000000,USB LS and FS,PID SOF
7.702939000000000,USB LS and FS,Frame # '1123' (0x463)
7.702939920000000,USB LS and FS,CRC OK '4' (0x04)
7.702940320000000,USB LS and FS,EOP
7.703204320000000,USB LS and FS,SYNC
7.703205000000000,USB LS and FS,PID IN
7.703205680000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.703206600000000,USB LS and FS,CRC OK '3' (0x03)
7.703207000000000,USB LS and FS,EOP
7.703207600000000,USB LS and FS,SYNC
7.703208280000000,USB LS and FS,PID NAK
7.703208960000000,USB LS and FS,EOP
7.703937720000000,USB LS and FS,SYNC
7.703938360000000,USB LS and FS,PID SOF
7.703939040000000,USB LS and FS,Frame # '1124' (0x464)
7.703939960000000,USB LS and FS,CRC OK '11' (0x0B)
7.703940360000000,USB LS and FS,EOP
7.704454240000000,USB LS and FS,SYNC
7.704454880000000,USB LS and FS,PID IN
7.704455560000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.704456480000000,USB LS and FS,CRC OK '3' (0x03)
7.704456880000000,USB LS and FS,EOP
7.704457480000000,USB LS and FS,SYNC
7.704458160000000,USB LS and FS,PID NAK
7.704458840000000,USB LS and FS,EOP
7.704937760000000,USB LS and FS,SYNC
7.704938400000000,USB LS and FS,PID SOF
7.704939080000000,USB LS and FS,Frame # '1125' (0x465)
7.704940000000000,USB LS and FS,CRC OK '20' (0x14)
7.704940440000000,USB LS and FS,EOP
7.705704240000000,USB LS and FS,SYNC
7.705704920000000,USB LS and FS,PID IN
7.705705600000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.705706520000000,USB LS and FS,CRC OK '3' (0x03)
7.705706920000000,USB LS and FS,EOP
7.705707440000000,USB LS and FS,SYNC
7.705708120000000,USB LS and FS,PID NAK
7.705708800000000,USB LS and FS,EOP
7.705937800000000,USB LS and FS,SYNC
7.705938440000000,USB LS and FS,PID SOF
7.705939120000000,USB LS and FS,Frame # '1126' (0x466)
7.705940040000000,USB LS and FS,CRC OK '28' (0x1C)
7.705940480000000,USB LS and FS,EOP
7.706937840000000,USB LS and FS,SYNC
7.706938520000000,USB LS and FS,PID SOF
7.706939160000000,USB LS and FS,Frame # '1127' (0x467)
7.706940080000000,USB LS and FS,CRC OK '3' (0x03)
7.706940520000000,USB LS and FS,EOP
7.706954320000000,USB LS and FS,SYNC
7.706954960000000,USB LS and FS,PID IN
7.706955640000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.706956560000000,USB LS and FS,CRC OK '3' (0x03)
7.706957000000000,USB LS and FS,EOP
7.706957560000000,USB LS and FS,SYNC
7.706958240000000,USB LS and FS,PID NAK
7.706958920000000,USB LS and FS,EOP
7.707937880000000,USB LS and FS,SYNC
7.707938560000000,USB LS and FS,PID SOF
7.707939200000000,USB LS and FS,Frame # '1128' (0x468)
7.707940120000000,USB LS and FS,CRC OK '2' (0x02)
7.707940560000000,USB LS and FS,EOP
7.708204360000000,USB LS and FS,SYNC
7.708205040000000,USB LS and FS,PID IN
7.708205680000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.708206600000000,USB LS and FS,CRC OK '3' (0x03)
7.708207040000000,USB LS and FS,EOP
7.708207600000000,USB LS and FS,SYNC
7.708208280000000,USB LS and FS,PID NAK
7.708208960000000,USB LS and FS,EOP
7.708937960000000,USB LS and FS,SYNC
7.708938600000000,USB LS and FS,PID SOF
7.708939280000000,USB LS and FS,Frame # '1129' (0x469)
7.708940200000000,USB LS and FS,CRC OK '29' (0x1D)
7.708940600000000,USB LS and FS,EOP
7.709454640000000,USB LS and FS,SYNC
7.709455280000000,USB LS and FS,PID IN
7.709455960000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.709456880000000,USB LS and FS,CRC OK '3' (0x03)
7.709457320000000,USB LS and FS,EOP
7.709457920000000,USB LS and FS,SYNC
7.709458560000000,USB LS and FS,PID NAK
7.709459240000000,USB LS and FS,EOP
7.709938000000000,USB LS and FS,SYNC
7.709938640000000,USB LS and FS,PID SOF
7.709939320000000,USB LS and FS,Frame # '1130' (0x46A)
7.709940240000000,USB LS and FS,CRC OK '21' (0x15)
7.709940640000000,USB LS and FS,EOP
7.710704480000000,USB LS and FS,SYNC
7.710705160000000,USB LS and FS,PID IN
7.710705840000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.710706760000000,USB LS and FS,CRC OK '3' (0x03)
7.710707160000000,USB LS and FS,EOP
7.710707800000000,USB LS and FS,SYNC
7.710708440000000,USB LS and FS,PID NAK
7.710709120000000,USB LS and FS,EOP
7.710938040000000,USB LS and FS,SYNC
7.710938680000000,USB LS and FS,PID SOF
7.710939360000000,USB LS and FS,Frame # '1131' (0x46B)
7.710940280000000,USB LS and FS,CRC OK \n (0x0A)
7.710940680000000,USB LS and FS,EOP
7.711938080000000,USB LS and FS,SYNC
7.711938720000000,USB LS and FS,PID SOF
7.711939400000000,USB LS and FS,Frame # '1132' (0x46C)
7.711940320000000,USB LS and FS,CRC OK '5' (0x05)
7.711940720000000,USB LS and FS,EOP
7.711954520000000,USB LS and FS,SYNC
7.711955200000000,USB LS and FS,PID IN
7.711955880000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.711956800000000,USB LS and FS,CRC OK '3' (0x03)
7.711957200000000,USB LS and FS,EOP
7.711957840000000,USB LS and FS,SYNC
7.711958480000000,USB LS and FS,PID NAK
7.711959160000000,USB LS and FS,EOP
7.712938120000000,USB LS and FS,SYNC
7.712938800000000,USB LS and FS,PID SOF
7.712939440000000,USB LS and FS,Frame # '1133' (0x46D)
7.712940360000000,USB LS and FS,CRC OK '26' (0x1A)
7.712940800000000,USB LS and FS,EOP
7.713204600000000,USB LS and FS,SYNC
7.713205280000000,USB LS and FS,PID IN
7.713205920000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.713206840000000,USB LS and FS,CRC OK '3' (0x03)
7.713207280000000,USB LS and FS,EOP
7.713207880000000,USB LS and FS,SYNC
7.713208520000000,USB LS and FS,PID NAK
7.713209200000000,USB LS and FS,EOP
7.713938160000000,USB LS and FS,SYNC
7.713938840000000,USB LS and FS,PID SOF
7.713939520000000,USB LS and FS,Frame # '1134' (0x46E)
7.713940400000000,USB LS and FS,CRC OK '18' (0x12)
7.713940840000000,USB LS and FS,EOP
7.714454640000000,USB LS and FS,SYNC
7.714455320000000,USB LS and FS,PID IN
7.714456000000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.714456920000000,USB LS and FS,CRC OK '3' (0x03)
7.714457320000000,USB LS and FS,EOP
7.714457920000000,USB LS and FS,SYNC
7.714458560000000,USB LS and FS,PID NAK
7.714459240000000,USB LS and FS,EOP
7.714938200000000,USB LS and FS,SYNC
7.714938880000000,USB LS and FS,PID SOF
7.714939520000000,USB LS and FS,Frame # '1135' (0x46F)
7.714940440000000,USB LS and FS,CRC OK \r (0x0D)
7.714940880000000,USB LS and FS,EOP
7.715704880000000,USB LS and FS,SYNC
7.715705560000000,USB LS and FS,PID IN
7.715706240000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.715707120000000,USB LS and FS,CRC OK '3' (0x03)
7.715707560000000,USB LS and FS,EOP
7.715708200000000,USB LS and FS,SYNC
7.715708880000000,USB LS and FS,PID NAK
7.715709560000000,USB LS and FS,EOP
7.715938240000000,USB LS and FS,SYNC
7.715938920000000,USB LS and FS,PID SOF
7.715939600000000,USB LS and FS,Frame # '1136' (0x470)
7.715940520000000,USB LS and FS,CRC OK '16' (0x10)
7.715940920000000,USB LS and FS,EOP
7.716938280000000,USB LS and FS,SYNC
7.716938920000000,USB LS and FS,PID SOF
7.716939600000000,USB LS and FS,Frame # '1137' (0x471)
7.716940520000000,USB LS and FS,CRC OK '15' (0x0F)
7.716940960000000,USB LS and FS,EOP
7.716954760000000,USB LS and FS,SYNC
7.716955440000000,USB LS and FS,PID IN
7.716956120000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.716957040000000,USB LS and FS,CRC OK '3' (0x03)
7.716957440000000,USB LS and FS,EOP
7.716958080000000,USB LS and FS,SYNC
7.716958760000000,USB LS and FS,PID NAK
7.716959400000000,USB LS and FS,EOP
7.717938360000000,USB LS and FS,SYNC
7.717939000000000,USB LS and FS,PID SOF
7.717939680000000,USB LS and FS,Frame # '1138' (0x472)
7.717940600000000,USB LS and FS,CRC OK '7' (0x07)
7.717941040000000,USB LS and FS,EOP
7.718204840000000,USB LS and FS,SYNC
7.718205480000000,USB LS and FS,PID IN
7.718206160000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.718207080000000,USB LS and FS,CRC OK '3' (0x03)
7.718207480000000,USB LS and FS,EOP
7.718208040000000,USB LS and FS,SYNC
7.718208720000000,USB LS and FS,PID NAK
7.718209400000000,USB LS and FS,EOP
7.718938400000000,USB LS and FS,SYNC
7.718939040000000,USB LS and FS,PID SOF
7.718939720000000,USB LS and FS,Frame # '1139' (0x473)
7.718940640000000,USB LS and FS,CRC OK '24' (0x18)
7.718941080000000,USB LS and FS,EOP
7.719454880000000,USB LS and FS,SYNC
7.719455560000000,USB LS and FS,PID IN
7.719456200000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.719457120000000,USB LS and FS,CRC OK '3' (0x03)
7.719457560000000,USB LS and FS,EOP
7.719458160000000,USB LS and FS,SYNC
7.719458840000000,USB LS and FS,PID NAK
7.719459520000000,USB LS and FS,EOP
7.719938440000000,USB LS and FS,SYNC
7.719939080000000,USB LS and FS,PID SOF
7.719939760000000,USB LS and FS,Frame # '1140' (0x474)
7.719940680000000,USB LS and FS,CRC OK '23' (0x17)
7.719941120000000,USB LS and FS,EOP
7.720704920000000,USB LS and FS,SYNC
7.720705600000000,USB LS and FS,PID IN
7.720706280000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.720707160000000,USB LS and FS,CRC OK '3' (0x03)
7.720707600000000,USB LS and FS,EOP
7.720708200000000,USB LS and FS,SYNC
7.720708880000000,USB LS and FS,PID NAK
7.720709560000000,USB LS and FS,EOP
7.720938480000000,USB LS and FS,SYNC
7.720939120000000,USB LS and FS,PID SOF
7.720939800000000,USB LS and FS,Frame # '1141' (0x475)
7.720940720000000,USB LS and FS,CRC OK '8' (0x08)
7.720941160000000,USB LS and FS,EOP
7.721938520000000,USB LS and FS,SYNC
7.721939200000000,USB LS and FS,PID SOF
7.721939880000000,USB LS and FS,Frame # '1142' (0x476)
7.721940800000000,USB LS and FS,CRC OK '0' (0x00)
7.721941200000000,USB LS and FS,EOP
7.721955160000000,USB LS and FS,SYNC
7.721955800000000,USB LS and FS,PID IN
7.721956480000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.721957400000000,USB LS and FS,CRC OK '3' (0x03)
7.721957840000000,USB LS and FS,EOP
7.721958400000000,USB LS and FS,SYNC
7.721959080000000,USB LS and FS,PID NAK
7.721959760000000,USB LS and FS,EOP
7.722938560000000,USB LS and FS,SYNC
7.722939240000000,USB LS and FS,PID SOF
7.722939920000000,USB LS and FS,Frame # '1143' (0x477)
7.722940800000000,USB LS and FS,CRC OK '31' (0x1F)
7.722941320000000,USB LS and FS,EOP
7.723205040000000,USB LS and FS,SYNC
7.723205720000000,USB LS and FS,PID IN
7.723206400000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.723207320000000,USB LS and FS,CRC OK '3' (0x03)
7.723207720000000,USB LS and FS,EOP
7.723208280000000,USB LS and FS,SYNC
7.723208960000000,USB LS and FS,PID NAK
7.723209640000000,USB LS and FS,EOP
7.723938600000000,USB LS and FS,SYNC
7.723939280000000,USB LS and FS,PID SOF
7.723939960000000,USB LS and FS,Frame # '1144' (0x478)
7.723940880000000,USB LS and FS,CRC OK '30' (0x1E)
7.723941280000000,USB LS and FS,EOP
7.724455120000000,USB LS and FS,SYNC
7.724455760000000,USB LS and FS,PID IN
7.724456440000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.724457360000000,USB LS and FS,CRC OK '3' (0x03)
7.724457760000000,USB LS and FS,EOP
7.724458400000000,USB LS and FS,SYNC
7.724459080000000,USB LS and FS,PID NAK
7.724459760000000,USB LS and FS,EOP
7.724938640000000,USB LS and FS,SYNC
7.724939320000000,USB LS and FS,PID SOF
7.724940000000000,USB LS and FS,Frame # '1145' (0x479)
7.724940920000000,USB LS and FS,CRC OK '1' (0x01)
7.724941320000000,USB LS and FS,EOP
7.725705200000000,USB LS and FS,SYNC
7.725705840000000,USB LS and FS,PID IN
7.725706520000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.725707440000000,USB LS and FS,CRC OK '3' (0x03)
7.725707880000000,USB LS and FS,EOP
7.725708440000000,USB LS and FS,SYNC
7.725709120000000,USB LS and FS,PID NAK
7.725709800000000,USB LS and FS,EOP
7.725938720000000,USB LS and FS,SYNC
7.725939360000000,USB LS and FS,PID SOF
7.725940040000000,USB LS and FS,Frame # '1146' (0x47A)
7.725940960000000,USB LS and FS,CRC OK \t (0x09)
7.725941400000000,USB LS and FS,EOP
7.726938760000000,USB LS and FS,SYNC
7.726939400000000,USB LS and FS,PID SOF
7.726940080000000,USB LS and FS,Frame # '1147' (0x47B)
7.726941000000000,USB LS and FS,CRC OK '22' (0x16)
7.726941440000000,USB LS and FS,EOP
7.726955240000000,USB LS and FS,SYNC
7.726955880000000,USB LS and FS,PID IN
7.726956560000000,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00)
7.726957480000000,USB LS and FS,CRC OK '3' (0x03)
