Time[s], D+, D-
1.641198560000000, 0, 1
1.641198800000000, 1, 0
1.641198960000000, 0, 1
1.641199040000000, 1, 0
1.641199200000000, 0, 1
1.641199360000000, 1, 0
1.641199640000000, 0, 1
1.641199880000000, 1, 0
1.641199960000000, 0, 1
1.641200200000000, 1, 0
1.641200280000000, 0, 1
1.641200360000000, 1, 0
1.641200440000000, 1, 1
1.641200480000000, 0, 1
1.641200560000000, 1, 0
1.641200720000000, 0, 0
1.641200880000000, 1, 0
1.642198080000000, 0, 1
1.642198160000000, 1, 0
1.642198240000000, 0, 1
1.642198320000000, 1, 0
1.642198400000000, 0, 1
1.642198480000000, 1, 1
1.642198520000000, 1, 0
1.642198600000000, 0, 1
1.642198840000000, 1, 0
1.642199000000000, 0, 1
1.642199080000000, 1, 0
1.642199240000000, 0, 1
1.642199680000000, 1, 0
1.642199920000000, 0, 1
1.642200000000000, 1, 0
1.642200240000000, 0, 1
1.642200680000000, 1, 0
1.642200760000000, 0, 0
1.642200920000000, 1, 0
1.643198120000000, 0, 1
1.643198200000000, 1, 0
1.643198280000000, 0, 1
1.643198360000000, 1, 0
1.643198440000000, 1, 1
1.643198480000000, 0, 1
1.643198520000000, 1, 1
1.643198560000000, 1, 0
1.643198640000000, 0, 1
1.643198880000000, 1, 0
1.643199040000000, 0, 1
1.643199120000000, 1, 0
1.643199280000000, 0, 1
1.643199440000000, 1, 1
1.643199480000000, 1, 0
1.643199560000000, 0, 1
1.643199640000000, 1, 0
1.643199960000000, 0, 1
1.643200040000000, 1, 0
1.643200280000000, 0, 1
1.643200360000000, 1, 0
1.643200720000000, 0, 1
1.643200800000000, 0, 0
1.643200960000000, 1, 0
1.644198200000000, 0, 1
1.644198280000000, 1, 0
1.644198360000000, 0, 1
1.644198440000000, 1, 0
1.644198520000000, 0, 1
1.644198600000000, 1, 0
1.644198680000000, 0, 1
1.644198920000000, 1, 0
1.644199080000000, 1, 1
1.644199120000000, 0, 1
1.644199200000000, 1, 0
1.644199360000000, 0, 1
1.644199600000000, 1, 0
1.644199680000000, 0, 1
1.644200000000000, 1, 0
1.644200080000000, 1, 1
1.644200120000000, 0, 1
1.644200360000000, 1, 0
1.644200520000000, 0, 1
1.644200600000000, 1, 0
1.644200680000000, 0, 1
1.644200840000000, 0, 0
1.644201000000000, 1, 0
1.645198240000000, 0, 1
1.645198320000000, 1, 0
1.645198400000000, 0, 1
1.645198480000000, 1, 0
1.645198560000000, 0, 1
1.645198640000000, 1, 0
1.645198720000000, 0, 1
1.645198960000000, 1, 0
1.645199160000000, 0, 1
1.645199240000000, 1, 0
1.645199400000000, 0, 1
1.645199560000000, 1, 0
1.645199720000000, 0, 1
1.645200040000000, 1, 1
1.645200080000000, 1, 0
1.645200120000000, 1, 1
1.645200160000000, 0, 1
1.645200400000000, 1, 0
1.645200560000000, 0, 1
1.645200640000000, 1, 0
1.645200880000000, 0, 0
1.645201040000000, 1, 0
1.646198280000000, 0, 1
1.646198360000000, 1, 0
1.646198440000000, 0, 1
1.646198520000000, 1, 0
1.646198600000000, 0, 1
1.646198680000000, 1, 0
1.646198760000000, 0, 1
1.646199000000000, 1, 0
1.646199200000000, 0, 1
1.646199280000000, 1, 0
1.646199440000000, 0, 1
1.646199760000000, 1, 0
1.646200080000000, 1, 1
1.646200120000000, 0, 1
1.646200200000000, 1, 0
1.646200440000000, 0, 1
1.646200520000000, 1, 0
1.646200760000000, 0, 1
1.646200840000000, 1, 0
1.646200960000000, 0, 0
1.646201080000000, 1, 0
1.647198320000000, 0, 1
1.647198400000000, 1, 0
1.647198480000000, 0, 1
1.647198560000000, 1, 0
1.647198640000000, 0, 1
1.647198720000000, 1, 0
1.647198800000000, 0, 1
1.647199040000000, 1, 0
1.647199240000000, 0, 1
1.647199320000000, 1, 0
1.647199480000000, 0, 1
1.647199640000000, 1, 0
1.647199720000000, 0, 1
1.647200120000000, 1, 1
1.647200160000000, 1, 0
1.647200240000000, 0, 1
1.647200480000000, 1, 0
1.647200640000000, 0, 1
1.647200720000000, 1, 0
1.647200880000000, 0, 1
1.647200960000000, 0, 0
1.647201160000000, 1, 0
1.648198360000000, 0, 1
1.648198440000000, 1, 0
1.648198520000000, 0, 1
1.648198600000000, 1, 0
1.648198680000000, 1, 1
1.648198720000000, 0, 1
1.648198800000000, 1, 0
1.648198880000000, 0, 1
1.648199120000000, 1, 0
1.648199280000000, 0, 1
1.648199360000000, 1, 0
1.648199520000000, 0, 1
1.648199800000000, 1, 0
1.648200200000000, 0, 1
1.648200280000000, 1, 0
1.648200520000000, 0, 1
1.648200600000000, 1, 0
1.648200880000000, 0, 1
1.648201040000000, 0, 0
1.648201200000000, 1, 0
1.649198400000000, 0, 1
1.649198480000000, 1, 0
1.649198560000000, 0, 1
1.649198640000000, 1, 0
1.649198720000000, 1, 1
1.649198760000000, 0, 1
1.649198840000000, 1, 0
1.649198920000000, 0, 1
1.649199160000000, 1, 0
1.649199320000000, 0, 1
1.649199400000000, 1, 0
1.649199560000000, 0, 1
1.649199720000000, 1, 1
1.649199760000000, 1, 0
1.649200240000000, 0, 1
1.649200320000000, 1, 0
1.649200560000000, 0, 1
1.649200640000000, 1, 0
1.649201080000000, 0, 0
1.649201240000000, 1, 0
1.650198440000000, 0, 1
1.650198520000000, 1, 0
1.650198600000000, 0, 1
1.650198680000000, 1, 1
1.650198720000000, 1, 0
1.650198800000000, 0, 1
1.650198880000000, 1, 0
1.650198960000000, 0, 1
1.650199200000000, 1, 0
1.650199360000000, 0, 1
1.650199440000000, 1, 0
1.650199600000000, 0, 1
1.650200200000000, 1, 0
1.650200360000000, 0, 1
1.650200440000000, 1, 0
1.650200680000000, 1, 1
1.650200720000000, 0, 1
1.650200880000000, 1, 0
1.650200960000000, 0, 1
1.650201040000000, 1, 0
1.650201120000000, 0, 1
1.650201200000000, 0, 0
1.650201360000000, 1, 0
1.651198480000000, 0, 1
1.651198560000000, 1, 0
1.651198640000000, 1, 1
1.651198680000000, 0, 1
1.651198720000000, 1, 1
1.651198760000000, 1, 0
1.651198840000000, 0, 1
1.651198920000000, 1, 0
1.651199000000000, 0, 1
1.651199240000000, 1, 0
1.651199400000000, 0, 1
1.651199480000000, 1, 0
1.651199640000000, 1, 1
1.651199680000000, 0, 1
1.651199840000000, 1, 0
1.651199920000000, 0, 1
1.651200000000000, 1, 0
1.651200080000000, 0, 1
1.651200160000000, 1, 0
1.651200240000000, 0, 1
1.651200400000000, 1, 0
1.651200640000000, 0, 1
1.651200720000000, 1, 1
1.651200760000000, 1, 0
1.651201000000000, 0, 1
1.651201080000000, 1, 0
1.651201160000000, 0, 0
1.651201320000000, 1, 0
1.652198560000000, 0, 1
1.652198640000000, 1, 0
1.652198720000000, 0, 1
1.652198800000000, 1, 0
1.652198880000000, 0, 1
1.652198960000000, 1, 0
1.652199040000000, 0, 1
1.652199280000000, 1, 1
1.652199320000000, 1, 0
1.652199480000000, 0, 1
1.652199560000000, 1, 0
1.652199720000000, 0, 1
1.652199960000000, 1, 0
1.652200040000000, 0, 1
1.652200120000000, 1, 0
1.652200200000000, 0, 1
1.652200280000000, 1, 1
1.652200320000000, 1, 0
1.652200480000000, 0, 1
1.652200720000000, 1, 0
1.652200880000000, 0, 1
1.652200960000000, 1, 0
1.652201240000000, 0, 0
1.652201400000000, 1, 0
1.653198600000000, 0, 1
1.653198680000000, 1, 0
1.653198760000000, 0, 1
1.653198840000000, 1, 0
1.653198920000000, 0, 1
1.653199000000000, 1, 0
1.653199080000000, 0, 1
1.653199320000000, 1, 1
1.653199360000000, 1, 0
1.653199520000000, 0, 1
1.653199600000000, 1, 0
1.653199760000000, 0, 1
1.653199920000000, 1, 0
1.653200080000000, 0, 1
1.653200160000000, 1, 0
1.653200240000000, 0, 1
1.653200320000000, 1, 1
1.653200360000000, 1, 0
1.653200520000000, 0, 1
1.653200760000000, 1, 0
1.653200920000000, 0, 1
1.653201000000000, 1, 0
1.653201080000000, 0, 1
1.653201280000000, 0, 0
1.653201440000000, 1, 0
1.654198640000000, 0, 1
1.654198720000000, 1, 0
1.654198800000000, 0, 1
1.654198880000000, 1, 0
1.654198960000000, 0, 1
1.654199040000000, 1, 0
1.654199120000000, 0, 1
1.654199360000000, 1, 1
1.654199400000000, 1, 0
1.654199560000000, 0, 1
1.654199640000000, 1, 0
1.654199800000000, 0, 1
1.654200120000000, 1, 0
1.654200200000000, 0, 1
1.654200280000000, 1, 1
1.654200320000000, 1, 0
1.654200400000000, 0, 1
1.654200560000000, 1, 0
1.654200800000000, 0, 1
1.654200880000000, 1, 0
1.654201200000000, 0, 1
1.654201320000000, 0, 0
1.654201480000000, 1, 0
1.655198680000000, 0, 1
1.655198760000000, 1, 0
1.655198840000000, 0, 1
1.655198920000000, 1, 0
1.655199000000000, 0, 1
1.655199080000000, 1, 0
1.655199160000000, 0, 1
1.655199440000000, 1, 0
1.655199600000000, 0, 1
1.655199680000000, 1, 0
1.655199840000000, 0, 1
1.655200000000000, 1, 0
1.655200080000000, 0, 1
1.655200240000000, 1, 0
1.655200320000000, 1, 1
1.655200360000000, 0, 1
1.655200440000000, 1, 0
1.655200600000000, 0, 1
1.655200840000000, 1, 0
1.655201000000000, 0, 1
1.655201080000000, 1, 0
1.655201160000000, 0, 1
1.655201240000000, 1, 0
1.655201360000000, 0, 0
1.655201520000000, 1, 0
1.656198720000000, 0, 1
1.656198800000000, 1, 0
1.656198880000000, 1, 1
1.656198920000000, 0, 1
1.656198960000000, 1, 1
1.656199000000000, 1, 0
1.656199080000000, 0, 1
1.656199160000000, 1, 0
1.656199240000000, 0, 1
1.656199480000000, 1, 0
1.656199640000000, 0, 1
1.656199720000000, 1, 0
1.656199880000000, 1, 1
1.656199920000000, 0, 1
1.656200160000000, 1, 0
1.656200320000000, 0, 1
1.656200400000000, 1, 0
1.656200480000000, 0, 1
1.656200640000000, 1, 0
1.656200880000000, 1, 1
1.656200920000000, 0, 1
1.656200960000000, 1, 1
1.656201000000000, 1, 0
1.656201400000000, 0, 0
1.656201560000000, 1, 0
1.657198760000000, 0, 1
1.657198840000000, 1, 0
1.657198920000000, 1, 1
1.657198960000000, 0, 1
1.657199000000000, 1, 1
1.657199040000000, 1, 0
1.657199120000000, 0, 1
1.657199200000000, 1, 0
1.657199280000000, 0, 1
1.657199520000000, 1, 0
1.657199680000000, 0, 1
1.657199760000000, 1, 0
1.657199920000000, 1, 1
1.657199960000000, 0, 1
1.657200120000000, 1, 0
1.657200360000000, 0, 1
1.657200440000000, 1, 0
1.657200520000000, 0, 1
1.657200680000000, 1, 0
1.657200920000000, 1, 1
1.657200960000000, 0, 1
1.657201040000000, 1, 0
1.657201280000000, 0, 1
1.657201440000000, 0, 0
1.657201600000000, 1, 0
1.658198800000000, 1, 1
1.658198840000000, 0, 1
1.658198880000000, 1, 1
1.658198920000000, 1, 0
1.658199000000000, 0, 1
1.658199080000000, 1, 0
1.658199160000000, 0, 1
1.658199240000000, 1, 0
1.658199320000000, 0, 1
1.658199560000000, 1, 0
1.658199720000000, 0, 1
1.658199800000000, 1, 0
1.658200000000000, 0, 1
1.658200400000000, 1, 0
1.658200480000000, 0, 1
1.658200560000000, 1, 0
1.658200720000000, 0, 1
1.658201000000000, 1, 0
1.658201160000000, 0, 1
1.658201240000000, 1, 0
1.658201400000000, 0, 1
1.658201480000000, 0, 0
1.658201640000000, 1, 0
1.659198840000000, 1, 1
1.659198880000000, 0, 1
1.659198920000000, 1, 1
1.659198960000000, 1, 0
1.659199040000000, 0, 1
1.659199120000000, 1, 0
1.659199200000000, 0, 1
1.659199280000000, 1, 0
1.659199360000000, 0, 1
1.659199600000000, 1, 0
1.659199760000000, 0, 1
1.659199840000000, 1, 0
1.659200040000000, 0, 1
1.659200200000000, 1, 0
1.659200280000000, 0, 1
1.659200360000000, 1, 0
1.659200520000000, 0, 1
1.659200600000000, 1, 0
1.659200760000000, 0, 1
1.659201040000000, 1, 0
1.659201120000000, 0, 1
1.659201200000000, 1, 0
1.659201280000000, 0, 1
1.659201440000000, 1, 0
1.659201520000000, 0, 0
1.659201680000000, 1, 0
1.660198880000000, 1, 1
1.660198920000000, 0, 1
1.660199000000000, 1, 0
1.660199080000000, 0, 1
1.660199160000000, 1, 0
1.660199240000000, 0, 1
1.660199320000000, 1, 0
1.660199400000000, 0, 1
1.660199640000000, 1, 0
1.660199800000000, 0, 1
1.660199880000000, 1, 1
1.660199920000000, 1, 0
1.660200080000000, 0, 1
1.660200320000000, 1, 0
1.660200400000000, 0, 1
1.660200560000000, 1, 0
1.660200640000000, 0, 1
1.660200800000000, 1, 0
1.660201080000000, 0, 1
1.660201400000000, 1, 0
1.660201560000000, 0, 0
1.660201720000000, 1, 0
1.661198960000000, 0, 1
1.661199040000000, 1, 0
1.661199120000000, 0, 1
1.661199200000000, 1, 0
1.661199280000000, 0, 1
1.661199360000000, 1, 0
1.661199440000000, 1, 1
1.661199480000000, 0, 1
1.661199720000000, 1, 0
1.661199880000000, 0, 1
1.661199960000000, 1, 0
1.661200120000000, 0, 1
1.661200280000000, 1, 0
1.661200440000000, 1, 1
1.661200480000000, 0, 1
1.661200640000000, 1, 0
1.661200720000000, 0, 1
1.661200880000000, 1, 0
1.661201120000000, 0, 1
1.661201640000000, 0, 0
1.661201800000000, 1, 0
1.662199000000000, 0, 1
1.662199080000000, 1, 0
1.662199160000000, 0, 1
1.662199240000000, 1, 0
1.662199320000000, 0, 1
1.662199400000000, 1, 0
1.662199480000000, 1, 1
1.662199520000000, 0, 1
1.662199760000000, 1, 0
1.662199920000000, 0, 1
1.662200000000000, 1, 0
1.662200160000000, 0, 1
1.662200480000000, 1, 1
1.662200520000000, 1, 0
1.662200680000000, 0, 1
1.662200760000000, 1, 0
1.662200920000000, 0, 1
1.662201160000000, 1, 0
1.662201240000000, 0, 1
1.662201320000000, 1, 0
1.662201400000000, 0, 1
1.662201480000000, 1, 1
1.662201520000000, 1, 0
1.662201600000000, 0, 1
1.662201680000000, 0, 0
1.662201840000000, 1, 0
1.663199040000000, 0, 1
1.663199120000000, 1, 0
1.663199200000000, 0, 1
1.663199280000000, 1, 0
1.663199360000000, 0, 1
1.663199440000000, 1, 0
1.663199520000000, 1, 1
1.663199560000000, 0, 1
1.663199800000000, 1, 0
1.663199960000000, 0, 1
1.663200040000000, 1, 0
1.663200200000000, 0, 1
1.663200360000000, 1, 0
1.663200440000000, 1, 1
1.663200480000000, 0, 1
1.663200720000000, 1, 0
1.663200800000000, 0, 1
1.663200960000000, 1, 0
1.663201200000000, 0, 1
1.663201640000000, 1, 0
1.663201720000000, 0, 0
1.663201880000000, 1, 0
1.664199080000000, 0, 1
1.664199160000000, 1, 0
1.664199240000000, 0, 1
1.664199320000000, 1, 0
1.664199400000000, 0, 1
1.664199480000000, 1, 1
1.664199520000000, 1, 0
1.664199600000000, 0, 1
1.664199840000000, 1, 0
1.664200000000000, 0, 1
1.664200080000000, 1, 0
1.664200240000000, 0, 1
1.664200480000000, 1, 1
1.664200520000000, 1, 0
1.664200760000000, 0, 1
1.664200840000000, 1, 0
1.664201000000000, 0, 1
1.664201240000000, 1, 0
1.664201320000000, 0, 1
1.664201400000000, 1, 0
1.664201480000000, 1, 1
1.664201520000000, 0, 1
1.664201600000000, 1, 0
1.664201760000000, 0, 0
1.664201920000000, 1, 0
1.665199120000000, 1, 1
1.665199160000000, 0, 1
1.665199240000000, 1, 0
1.665199320000000, 0, 1
1.665199400000000, 1, 0
1.665199480000000, 0, 1
1.665199560000000, 1, 0
1.665199640000000, 0, 1
1.665199880000000, 1, 0
1.665200040000000, 1, 1
1.665200080000000, 0, 1
1.665200120000000, 1, 1
1.665200160000000, 1, 0
1.665200320000000, 0, 1
1.665200480000000, 1, 0
1.665200800000000, 0, 1
1.665200880000000, 1, 0
1.665201040000000, 0, 1
1.665201320000000, 1, 0
1.665201400000000, 0, 1
1.665201480000000, 1, 0
1.665201560000000, 0, 1
1.665201800000000, 0, 0
1.665201960000000, 1, 0
1.666199160000000, 1, 1
1.666199200000000, 0, 1
1.666199280000000, 1, 0
1.666199360000000, 0, 1
1.666199440000000, 1, 0
1.666199520000000, 0, 1
1.666199600000000, 1, 0
1.666199680000000, 0, 1
1.666199920000000, 1, 0
1.666200080000000, 1, 1
1.666200120000000, 0, 1
1.666200160000000, 1, 1
1.666200200000000, 1, 0
1.666200360000000, 0, 1
1.666200840000000, 1, 0
1.666200920000000, 0, 1
1.666201080000000, 1, 1
1.666201120000000, 1, 0
1.666201360000000, 0, 1
1.666201680000000, 1, 0
1.666201760000000, 0, 1
1.666201840000000, 0, 0
1.666202000000000, 1, 0
1.667199240000000, 0, 1
1.667199320000000, 1, 0
1.667199400000000, 0, 1
1.667199480000000, 1, 0
1.667199560000000, 0, 1
1.667199640000000, 1, 0
1.667199720000000, 0, 1
1.667199960000000, 1, 0
1.667200120000000, 1, 1
1.667200160000000, 0, 1
1.667200240000000, 1, 0
1.667200400000000, 0, 1
1.667200560000000, 1, 0
1.667200640000000, 0, 1
1.667200720000000, 1, 0
1.667200800000000, 0, 1
1.667200960000000, 1, 0
1.667201120000000, 1, 1
1.667201160000000, 0, 1
1.667201400000000, 1, 0
1.667201480000000, 0, 1
1.667201640000000, 1, 0
1.667201880000000, 0, 0
1.667202040000000, 1, 0
1.668199280000000, 0, 1
1.668199360000000, 1, 0
1.668199440000000, 0, 1
1.668199520000000, 1, 0
1.668199600000000, 0, 1
1.668199680000000, 1, 0
1.668199760000000, 0, 1
1.668200000000000, 1, 0
1.668200160000000, 1, 1
1.668200200000000, 0, 1
1.668200280000000, 1, 0
1.668200440000000, 0, 1
1.668200680000000, 1, 0
1.668200760000000, 0, 1
1.668200840000000, 1, 0
1.668201000000000, 0, 1
1.668201160000000, 1, 1
1.668201200000000, 1, 0
1.668201440000000, 0, 1
1.668201600000000, 1, 0
1.668201760000000, 0, 1
1.668201840000000, 1, 0
1.668201920000000, 0, 0
1.668202080000000, 1, 0
1.669199320000000, 0, 1
1.669199400000000, 1, 0
1.669199480000000, 0, 1
1.669199560000000, 1, 0
1.669199640000000, 0, 1
1.669199720000000, 1, 1
1.669199760000000, 1, 0
1.669199840000000, 0, 1
1.669200080000000, 1, 0
1.669200240000000, 0, 1
1.669200320000000, 1, 0
1.669200480000000, 0, 1
1.669200640000000, 1, 0
1.669200840000000, 0, 1
1.669200920000000, 1, 0
1.669201080000000, 0, 1
1.669201240000000, 1, 0
1.669201480000000, 0, 1
1.669201640000000, 1, 0
1.669201920000000, 0, 1
1.669202000000000, 0, 0
1.669202160000000, 1, 0
1.670199360000000, 0, 1
1.670199440000000, 1, 0
1.670199520000000, 0, 1
1.670199600000000, 1, 0
1.670199680000000, 1, 1
1.670199720000000, 0, 1
1.670199760000000, 1, 1
1.670199800000000, 1, 0
1.670199880000000, 0, 1
1.670200120000000, 1, 0
1.670200280000000, 0, 1
1.670200360000000, 1, 0
1.670200520000000, 0, 1
1.670200880000000, 1, 0
1.670200960000000, 0, 1
1.670201120000000, 1, 0
1.670201280000000, 0, 1
1.670201520000000, 1, 0
1.670201600000000, 0, 1
1.670201760000000, 1, 1
1.670201800000000, 1, 0
1.670201880000000, 0, 1
1.670202040000000, 0, 0
1.670202200000000, 1, 0
1.671199400000000, 0, 1
1.671199480000000, 1, 0
1.671199560000000, 0, 1
1.671199640000000, 1, 0
1.671199720000000, 1, 1
1.671199760000000, 0, 1
1.671199840000000, 1, 0
1.671199920000000, 0, 1
1.671200160000000, 1, 0
1.671200320000000, 0, 1
1.671200400000000, 1, 0
1.671200560000000, 0, 1
1.671200720000000, 1, 1
1.671200760000000, 1, 0
1.671200840000000, 0, 1
1.671201000000000, 1, 0
1.671201160000000, 0, 1
1.671201320000000, 1, 0
1.671201560000000, 0, 1
1.671201720000000, 1, 1
1.671201760000000, 1, 0
1.671202080000000, 0, 0
1.671202240000000, 1, 0
1.672199440000000, 0, 1
1.672199520000000, 1, 0
1.672199600000000, 0, 1
1.672199680000000, 1, 0
1.672199760000000, 1, 1
1.672199800000000, 0, 1
1.672199880000000, 1, 0
1.672199960000000, 0, 1
1.672200200000000, 1, 0
1.672200360000000, 0, 1
1.672200440000000, 1, 0
1.672200600000000, 0, 1
1.672200880000000, 1, 0
1.672201040000000, 0, 1
1.672201200000000, 1, 0
1.672201360000000, 0, 1
1.672201600000000, 1, 0
1.672201680000000, 1, 1
1.672201720000000, 0, 1
1.672201880000000, 1, 0
1.672201960000000, 0, 1
1.672202040000000, 1, 0
1.672202120000000, 0, 0
1.672202280000000, 1, 0
1.673199520000000, 0, 1
1.673199600000000, 1, 0
1.673199680000000, 0, 1
1.673199760000000, 1, 0
1.673199840000000, 0, 1
1.673199920000000, 1, 1
1.673199960000000, 1, 0
1.673200040000000, 0, 1
1.673200280000000, 1, 0
1.673200440000000, 0, 1
1.673200520000000, 1, 0
1.673200680000000, 0, 1
1.673200840000000, 1, 0
1.673201120000000, 0, 1
1.673201280000000, 1, 0
1.673201440000000, 0, 1
1.673201680000000, 1, 0
1.673201760000000, 0, 1
1.673201920000000, 1, 1
1.673201960000000, 1, 0
1.673202120000000, 0, 1
1.673202200000000, 0, 0
1.673202360000000, 1, 0
1.674199560000000, 0, 1
1.674199640000000, 1, 0
1.674199720000000, 0, 1
1.674199800000000, 1, 0
1.674199880000000, 0, 1
1.674199960000000, 1, 0
1.674200040000000, 0, 1
1.674200280000000, 1, 0
1.674200480000000, 0, 1
1.674200560000000, 1, 0
1.674200720000000, 0, 1
1.674201120000000, 1, 0
1.674201280000000, 0, 1
1.674201480000000, 1, 0
1.674201720000000, 0, 1
1.674201880000000, 1, 0
1.674202040000000, 0, 1
1.674202200000000, 0, 0
1.674202400000000, 1, 0
1.675199600000000, 0, 1
1.675199680000000, 1, 0
1.675199760000000, 0, 1
1.675199840000000, 1, 0
1.675199920000000, 0, 1
1.675200000000000, 1, 0
1.675200080000000, 0, 1
1.675200320000000, 1, 0
1.675200520000000, 0, 1
1.675200600000000, 1, 0
1.675200760000000, 0, 1
1.675200920000000, 1, 0
1.675201000000000, 0, 1
1.675201080000000, 1, 0
1.675201320000000, 1, 1
1.675201360000000, 0, 1
1.675201520000000, 1, 0
1.675201760000000, 0, 1
1.675201840000000, 1, 0
1.675201920000000, 0, 1
1.675202080000000, 1, 0
1.675202280000000, 0, 0
1.675202440000000, 1, 0
1.676199640000000, 0, 1
1.676199720000000, 1, 0
1.676199800000000, 0, 1
1.676199880000000, 1, 0
1.676199960000000, 0, 1
1.676200040000000, 1, 0
1.676200120000000, 0, 1
1.676200360000000, 1, 1
1.676200400000000, 1, 0
1.676200560000000, 0, 1
1.676200640000000, 1, 0
1.676200800000000, 0, 1
1.676201040000000, 1, 0
1.676201120000000, 0, 1
1.676201360000000, 1, 1
1.676201400000000, 1, 0
1.676201560000000, 0, 1
1.676201800000000, 1, 0
1.676202040000000, 0, 1
1.676202200000000, 1, 0
1.676202320000000, 0, 0
1.676202480000000, 1, 0
1.677199680000000, 0, 1
1.677199760000000, 1, 0
1.677199840000000, 0, 1
1.677199920000000, 1, 0
1.677200000000000, 0, 1
1.677200080000000, 1, 0
1.677200160000000, 0, 1
1.677200400000000, 1, 1
1.677200440000000, 1, 0
1.677200600000000, 0, 1
1.677200680000000, 1, 0
1.677200840000000, 0, 1
1.677201000000000, 1, 0
1.677201160000000, 0, 1
1.677201400000000, 1, 1
1.677201440000000, 1, 0
1.677201600000000, 0, 1
1.677201840000000, 1, 0
1.677202080000000, 0, 1
1.677202160000000, 1, 0
1.677202240000000, 0, 1
1.677202360000000, 0, 0
1.677202520000000, 1, 0
1.678199720000000, 0, 1
1.678199800000000, 1, 0
1.678199880000000, 0, 1
1.678199960000000, 1, 1
1.678200000000000, 1, 0
1.678200080000000, 0, 1
1.678200160000000, 1, 0
1.678200240000000, 0, 1
1.678200480000000, 1, 0
1.678200640000000, 0, 1
1.678200720000000, 1, 0
1.678200880000000, 0, 1
1.678201240000000, 1, 0
1.678201480000000, 0, 1
1.678201640000000, 1, 0
1.678201880000000, 0, 1
1.678201960000000, 1, 1
1.678202000000000, 1, 0
1.678202080000000, 0, 1
1.678202400000000, 0, 0
1.678202560000000, 1, 0
1.679199760000000, 0, 1
1.679199840000000, 1, 0
1.679199920000000, 0, 1
1.679200000000000, 1, 1
1.679200040000000, 1, 0
1.679200120000000, 0, 1
1.679200200000000, 1, 0
1.679200280000000, 0, 1
1.679200520000000, 1, 0
1.679200680000000, 0, 1
1.679200760000000, 1, 0
1.679200920000000, 0, 1
1.679201120000000, 1, 0
1.679201200000000, 0, 1
1.679201520000000, 1, 0
1.679201680000000, 0, 1
1.679201920000000, 1, 0
1.679202200000000, 0, 1
1.679202280000000, 1, 0
1.679202440000000, 0, 0
1.679202600000000, 1, 0
1.680199800000000, 0, 1
1.680199880000000, 1, 0
1.680199960000000, 1, 1
1.680200000000000, 0, 1
1.680200080000000, 1, 0
1.680200160000000, 0, 1
1.680200240000000, 1, 0
1.680200320000000, 0, 1
1.680200560000000, 1, 0
1.680200720000000, 0, 1
1.680200800000000, 1, 0
1.680200960000000, 1, 1
1.680201000000000, 0, 1
1.680201240000000, 1, 0
1.680201560000000, 0, 1
1.680201720000000, 1, 0
1.680201960000000, 1, 1
1.680202000000000, 0, 1
1.680202080000000, 1, 0
1.680202160000000, 0, 1
1.680202400000000, 1, 0
1.680202480000000, 0, 0
1.680202640000000, 1, 0
1.681199840000000, 0, 1
1.681199920000000, 1, 0
1.681200040000000, 0, 1
1.681200120000000, 1, 0
1.681200200000000, 0, 1
1.681200280000000, 1, 0
1.681200360000000, 0, 1
1.681200600000000, 1, 0
1.681200760000000, 0, 1
1.681200840000000, 1, 0
1.681201040000000, 0, 1
1.681201200000000, 1, 0
1.681201600000000, 0, 1
1.681201760000000, 1, 0
1.681202040000000, 0, 1
1.681202120000000, 1, 0
1.681202200000000, 0, 1
1.681202360000000, 1, 0
1.681202440000000, 0, 1
1.681202520000000, 0, 0
1.681202680000000, 1, 0
1.682199920000000, 0, 1
1.682200000000000, 1, 0
1.682200080000000, 0, 1
1.682200160000000, 1, 0
1.682200240000000, 0, 1
1.682200320000000, 1, 0
1.682200400000000, 0, 1
1.682200680000000, 1, 0
1.682200840000000, 0, 1
1.682200920000000, 1, 0
1.682201080000000, 0, 1
1.682201680000000, 1, 0
1.682201760000000, 0, 1
1.682201920000000, 1, 0
1.682202160000000, 0, 1
1.682202400000000, 1, 0
1.682202680000000, 0, 0
1.682202840000000, 1, 0
1.683199960000000, 0, 1
1.683200040000000, 1, 0
1.683200120000000, 0, 1
1.683200200000000, 1, 0
1.683200280000000, 0, 1
1.683200360000000, 1, 0
1.683200440000000, 0, 1
1.683200720000000, 1, 0
1.683200880000000, 0, 1
1.683200960000000, 1, 0
1.683201120000000, 0, 1
1.683201280000000, 1, 0
1.683201360000000, 0, 1
1.683201440000000, 1, 0
1.683201520000000, 1, 1
1.683201560000000, 0, 1
1.683201640000000, 1, 0
1.683201880000000, 0, 1
1.683202120000000, 1, 0
1.683202440000000, 0, 1
1.683202640000000, 0, 0
1.683202800000000, 1, 0
1.684200000000000, 0, 1
1.684200080000000, 1, 0
1.684200160000000, 0, 1
1.684200240000000, 1, 0
1.684200320000000, 0, 1
1.684200400000000, 1, 0
1.684200480000000, 0, 1
1.684200760000000, 1, 0
1.684200920000000, 0, 1
1.684201000000000, 1, 0
1.684201160000000, 0, 1
1.684201400000000, 1, 0
1.684201480000000, 0, 1
1.684201560000000, 1, 1
1.684201600000000, 1, 0
1.684201680000000, 0, 1
1.684201920000000, 1, 0
1.684202160000000, 0, 1
1.684202240000000, 1, 0
1.684202320000000, 0, 1
1.684202400000000, 1, 0
1.684202560000000, 1, 1
1.684202600000000, 0, 1
1.684202680000000, 0, 0
