Time [s],PID,Address,Endpoint,Frame #,Data,CRC
7.762400688,Parsing error,,,,,
7.76340075,Parsing error,,,,,
7.76342225,Parsing error,,,,,
7.763425438,Parsing error,,,,,
7.763425625,Parsing error,,,,,
7.763425875,Parsing error,,,,,
7.763426688,Parsing error,,,,,
7.764400875,SOF,,,0x2EE,,0x1A
7.76467225,Parsing error,,,,,
7.764675563,Parsing error,,,,,
7.76467575,Parsing error,,,,,
7.764676,Parsing error,,,,,
7.764676813,Parsing error,,,,,
7.765400813,Parsing error,,,,,
7.76592225,Parsing error,,,,,
7.7659255,Parsing error,,,,,
7.765925625,Parsing error,,,,,
7.765925875,Parsing error,,,,,
7.766400875,Parsing error,,,,,
7.767172313,Parsing error,,,,,
7.7671725,Parsing error,,,,,
7.76717275,Parsing error,,,,,
7.76717375,Parsing error,,,,,
7.76717425,Parsing error,,,,,
7.767174625,Parsing error,,,,,
7.76717475,Parsing error,,,,,
7.767175563,Parsing error,,,,,
7.76717575,Parsing error,,,,,
7.767176,Parsing error,,,,,
7.767176813,Parsing error,,,,,
7.767400938,Parsing error,,,,,
7.768401063,Parsing error,,,,,
7.768422375,Parsing error,,,,,
7.768425688,Parsing error,,,,,
7.768425875,Parsing error,,,,,
7.768426125,Parsing error,,,,,
7.768426938,Parsing error,,,,,
7.769401,Parsing error,,,,,
7.769401438,Parsing error,,,,,
7.769403188,Parsing error,,,,,
7.769672688,Parsing error,,,,,
7.769676,Parsing error,,,,,
7.76967625,Parsing error,,,,,
7.76967725,Parsing error,,,,,
7.770401063,Parsing error,,,,,
7.77040125,Parsing error,,,,,
7.770402,Parsing error,,,,,
7.770402375,Parsing error,,,,,
7.7709225,Parsing error,,,,,
7.770922688,Parsing error,,,,,
7.770924438,Parsing error,,,,,
7.77092575,Parsing error,,,,,
7.770925875,Parsing error,,,,,
7.770926125,Parsing error,,,,,
7.771401125,Parsing error,,,,,
7.772172625,Parsing error,,,,,
7.77217575,Parsing error,,,,,
7.772176,Parsing error,,,,,
7.772177,Parsing error,,,,,
7.772401125,Parsing error,,,,,
7.773401188,Parsing error,,,,,
7.773401375,Parsing error,,,,,
7.773402125,Parsing error,,,,,
7.773422688,Parsing error,,,,,
7.773425875,Parsing error,,,,,
7.773426125,Parsing error,,,,,
7.773427125,Parsing error,,,,,
7.774401313,SOF,,,0x2F8,,0x16
7.774672938,Parsing error,,,,,
7.774673188,Parsing error,,,,,
7.77467625,Parsing error,,,,,
7.7746765,Parsing error,,,,,
7.7746775,Parsing error,,,,,
7.775401375,SOF,,,0x2F9,,0x09
7.77592275,Parsing error,,,,,
7.775922875,Parsing error,,,,,
7.775923125,Parsing error,,,,,
7.775924188,Parsing error,,,,,
7.7759245,Parsing error,,,,,
7.775924625,Parsing error,,,,,
7.775924875,Parsing error,,,,,
7.775925125,Parsing error,,,,,
7.775925375,Parsing error,,,,,
7.775926,Parsing error,,,,,
7.775926125,Parsing error,,,,,
7.775926375,Parsing error,,,,,
7.776401313,Parsing error,,,,,
7.77717275,Parsing error,,,,,
7.777176063,Parsing error,,,,,
7.77717625,Parsing error,,,,,
7.7771765,Parsing error,,,,,
7.777177313,Parsing error,,,,,
7.777401375,Parsing error,,,,,
7.7784015,Parsing error,,,,,
7.778422813,Parsing error,,,,,
7.778426,Parsing error,,,,,
7.778426125,Parsing error,,,,,
7.778426375,Parsing error,,,,,
7.779401563,Parsing error,,,,,
7.779673063,Parsing error,,,,,
7.77967625,Parsing error,,,,,
7.7796765,Parsing error,,,,,
7.7796775,Parsing error,,,,,
7.7804015,Parsing error,,,,,
7.78040375,Parsing error,,,,,
7.780923188,Parsing error,,,,,
7.780926438,Parsing error,,,,,
7.780926625,Parsing error,,,,,
7.780926875,Parsing error,,,,,
7.780927688,Parsing error,,,,,
7.781401563,Parsing error,,,,,
7.782173,Parsing error,,,,,
7.782174375,Parsing error,,,,,
7.78217625,Parsing error,,,,,
7.7821765,Parsing error,,,,,
7.7821775,Parsing error,,,,,
7.782401688,Parsing error,,,,,
7.783401625,Parsing error,,,,,
7.783402,Parsing error,,,,,
7.7834035,Parsing error,,,,,
7.783423063,Parsing error,,,,,
7.783426375,Parsing error,,,,,
7.783426625,Parsing error,,,,,
7.783427625,Parsing error,,,,,
7.784401688,Parsing error,,,,,
7.784401875,Parsing error,,,,,
7.784673313,Parsing error,,,,,
7.7846735,Parsing error,,,,,
7.78467375,Parsing error,,,,,
7.78467475,Parsing error,,,,,
7.78467525,Parsing error,,,,,
7.784675625,Parsing error,,,,,
7.78467575,Parsing error,,,,,
7.784676563,Parsing error,,,,,
7.78467675,Parsing error,,,,,
7.784677,Parsing error,,,,,
7.784677813,Parsing error,,,,,
7.785401813,Parsing error,,,,,
7.785923313,Parsing error,,,,,
7.7859235,Parsing error,,,,,
7.78592375,Parsing error,,,,,
7.78592475,Parsing error,,,,,
7.78592525,Parsing error,,,,,
7.785925625,Parsing error,,,,,
7.78592575,Parsing error,,,,,
7.785926625,Parsing error,,,,,
7.785926875,Parsing error,,,,,
7.785927875,Parsing error,,,,,
7.78640175,Parsing error,,,,,
7.787173313,Parsing error,,,,,
7.787173688,Parsing error,,,,,
7.78717475,Parsing error,,,,,
7.787175063,Parsing error,,,,,
7.787175188,Parsing error,,,,,
7.787175438,Parsing error,,,,,
7.787175688,Parsing error,,,,,
7.787175938,Parsing error,,,,,
7.787176625,Parsing error,,,,,
7.78717675,Parsing error,,,,,
7.787177,Parsing error,,,,,
7.787401813,Parsing error,,,,,
7.788401875,Parsing error,,,,,
7.78842325,Parsing error,,,,,
7.7884265,Parsing error,,,,,
7.788426625,Parsing error,,,,,
7.788426875,Parsing error,,,,,
7.789402,Parsing error,,,,,
7.789673375,Parsing error,,,,,
7.78967475,Parsing error,,,,,
7.789674875,Parsing error,,,,,
7.789675125,Parsing error,,,,,
7.789676625,Parsing error,,,,,
7.78967675,Parsing error,,,,,
7.789677,Parsing error,,,,,
7.790401938,Parsing error,,,,,
7.790923375,Parsing error,,,,,
7.790926625,Parsing error,,,,,
7.790926875,Parsing error,,,,,
7.790927875,Parsing error,,,,,
7.791402,Parsing error,,,,,
7.792173688,Parsing error,,,,,
7.792177,Parsing error,,,,,
7.79217725,Parsing error,,,,,
7.79217825,Parsing error,,,,,
7.792402063,Parsing error,,,,,
7.793402188,Parsing error,,,,,
7.7934235,Parsing error,,,,,
7.79342675,Parsing error,,,,,
7.793426875,Parsing error,,,,,
7.793427125,Parsing error,,,,,
7.794402125,Parsing error,,,,,
7.794673563,Parsing error,,,,,
7.794674938,Parsing error,,,,,
7.794675063,Parsing error,,,,,
7.794675313,Parsing error,,,,,
7.794676063,Parsing error,,,,,
7.794676813,Parsing error,,,,,
7.794677,Parsing error,,,,,
7.79467725,Parsing error,,,,,
7.794678063,Parsing error,,,,,
7.795402188,Parsing error,,,,,
7.795923813,Parsing error,,,,,
7.795927,Parsing error,,,,,
7.795927125,Parsing error,,,,,
7.795927375,Parsing error,,,,,
7.79640225,Parsing error,,,,,
7.796403125,Parsing error,,,,,
7.796403875,Parsing error,,,,,
7.796404,Parsing error,,,,,
7.797173813,Parsing error,,,,,
7.797174063,Parsing error,,,,,
7.797174563,Parsing error,,,,,
7.797175188,Parsing error,,,,,
7.797175313,Parsing error,,,,,
7.797175563,Parsing error,,,,,
7.797175813,Parsing error,,,,,
7.797176313,Parsing error,,,,,
7.797177063,Parsing error,,,,,
7.79717725,Parsing error,,,,,
7.7971775,Parsing error,,,,,
7.797178313,Parsing error,,,,,
7.79740225,Parsing error,,,,,
7.797402625,Parsing error,,,,,
7.797404875,Parsing error,,,,,
7.798402313,Parsing error,,,,,
7.798423875,Parsing error,,,,,
7.798427125,Parsing error,,,,,
7.798427375,Parsing error,,,,,
7.798428375,Parsing error,,,,,
7.799402438,Parsing error,,,,,
7.799673875,Parsing error,,,,,
7.799677063,Parsing error,,,,,
7.79967725,Parsing error,,,,,
7.7996775,Parsing error,,,,,
7.799678313,Parsing error,,,,,
7.8004025,Parsing error,,,,,
7.800923813,Parsing error,,,,,
7.800927125,Parsing error,,,,,
7.800927375,Parsing error,,,,,
7.800928375,Parsing error,,,,,
7.801402438,Parsing error,,,,,
7.802174063,Parsing error,,,,,
7.802177313,Parsing error,,,,,
7.8021775,Parsing error,,,,,
7.80217775,Parsing error,,,,,
7.802178563,Parsing error,,,,,
7.8024025,Parsing error,,,,,
7.803402625,Parsing error,,,,,
7.803424188,Parsing error,,,,,
7.803427375,Parsing error,,,,,
7.803427625,Parsing error,,,,,
7.803428625,Parsing error,,,,,
7.804402688,Parsing error,,,,,
7.804674,Parsing error,,,,,
7.804674188,Parsing error,,,,,
7.804675438,Parsing error,,,,,
7.804675938,Parsing error,,,,,
7.804676313,Parsing error,,,,,
7.804676438,Parsing error,,,,,
7.804677313,Parsing error,,,,,
7.8046775,Parsing error,,,,,
7.80467775,Parsing error,,,,,
7.804678563,Parsing error,,,,,
7.805402625,Parsing error,,,,,
7.805924063,Parsing error,,,,,
7.805927375,Parsing error,,,,,
7.805927625,Parsing error,,,,,
7.805928625,Parsing error,,,,,
7.806402688,Parsing error,,,,,
7.807174125,Parsing error,,,,,
7.8071755,Parsing error,,,,,
7.807175625,Parsing error,,,,,
7.807175875,Parsing error,,,,,
7.807176125,Parsing error,,,,,
7.807176625,Parsing error,,,,,
7.807177375,Parsing error,,,,,
7.8071775,Parsing error,,,,,
7.80717775,Parsing error,,,,,
7.807402813,Parsing error,,,,,
7.808402875,Parsing error,,,,,
7.808424438,Parsing error,,,,,
7.808424625,Parsing error,,,,,
7.808424875,Parsing error,,,,,
7.808425875,Parsing error,,,,,
7.808426375,Parsing error,,,,,
7.80842675,Parsing error,,,,,
7.808426875,Parsing error,,,,,
7.808427688,Parsing error,,,,,
7.808427875,Parsing error,,,,,
7.808428125,Parsing error,,,,,
7.808428938,Parsing error,,,,,
7.809402813,Parsing error,,,,,
7.809674313,Parsing error,,,,,
7.809677563,Parsing error,,,,,
7.80967775,Parsing error,,,,,
7.809678,Parsing error,,,,,
7.809678813,Parsing error,,,,,
7.810402938,Parsing error,,,,,
7.81092425,Parsing error,,,,,
7.810924375,Parsing error,,,,,
7.810924625,Parsing error,,,,,
7.810925688,Parsing error,,,,,
7.810926,Parsing error,,,,,
7.810926125,Parsing error,,,,,
7.810926375,Parsing error,,,,,
7.810926625,Parsing error,,,,,
7.810926875,Parsing error,,,,,
7.8109275,Parsing error,,,,,
7.810927625,Parsing error,,,,,
7.810927875,Parsing error,,,,,
7.811402875,Parsing error,,,,,
7.812174438,Parsing error,,,,,
7.812174563,Parsing error,,,,,
7.812174813,Parsing error,,,,,
7.812175875,Parsing error,,,,,
7.812176188,Parsing error,,,,,
7.812176313,Parsing error,,,,,
7.812176563,Parsing error,,,,,
7.812176813,Parsing error,,,,,
7.812177063,Parsing error,,,,,
7.81217775,Parsing error,,,,,
7.812178,Parsing error,,,,,
7.812179,Parsing error,,,,,
7.812402938,Parsing error,,,,,
7.813403,Parsing error,,,,,
7.81340475,Parsing error,,,,,
7.813424438,Parsing error,,,,,
7.813424563,Parsing error,,,,,
7.813424813,Parsing error,,,,,
7.813425875,Parsing error,,,,,
7.813426188,Parsing error,,,,,
7.813426313,Parsing error,,,,,
7.813426563,Parsing error,,,,,
7.813426813,Parsing error,,,,,
7.813427063,Parsing error,,,,,
7.81342775,Parsing error,,,,,
7.813427875,Parsing error,,,,,
7.813428125,Parsing error,,,,,
7.814403125,Parsing error,,,,,
7.814674688,Parsing error,,,,,
7.814678,Parsing error,,,,,
7.81467825,Parsing error,,,,,
7.81467925,Parsing error,,,,,
7.815403063,Parsing error,,,,,
7.8159245,Parsing error,,,,,
7.815927688,Parsing error,,,,,
7.815927875,Parsing error,,,,,
7.815928125,Parsing error,,,,,
7.815928938,Parsing error,,,,,
7.816403125,Parsing error,,,,,
7.817174563,Parsing error,,,,,
7.81717475,Parsing error,,,,,
7.817175,Parsing error,,,,,
7.817176,Parsing error,,,,,
7.8171765,Parsing error,,,,,
7.817176875,Parsing error,,,,,
7.817177,Parsing error,,,,,
7.817177813,Parsing error,,,,,
7.817178,Parsing error,,,,,
7.81717825,Parsing error,,,,,
7.817179063,Parsing error,,,,,
7.817403188,Parsing error,,,,,
7.818403313,SOF,,,0x324,,0x1B
7.818424875,Parsing error,,,,,
7.818428,Parsing error,,,,,
7.818428125,Parsing error,,,,,
7.818428375,Parsing error,,,,,
7.81940325,Parsing error,,,,,
7.81967475,Parsing error,,,,,
7.819674938,Parsing error,,,,,
7.819676688,Parsing error,,,,,
7.819678063,Parsing error,,,,,
7.81967825,Parsing error,,,,,
7.8196785,Parsing error,,,,,
7.819679313,Parsing error,,,,,
7.820403313,Parsing error,,,,,
7.820924875,Parsing error,,,,,
7.820928,Parsing error,,,,,
7.820928125,Parsing error,,,,,
7.820928375,Parsing error,,,,,
7.821403375,Parsing error,,,,,
7.82140425,Parsing error,,,,,
7.821404938,Parsing error,,,,,
7.822174875,Parsing error,,,,,
7.822178,Parsing error,,,,,
7.82217825,Parsing error,,,,,
7.82217925,Parsing error,,,,,
7.822403375,Parsing error,,,,,
7.82240375,Parsing error,,,,,
7.823403438,Parsing error,,,,,
7.823403625,Parsing error,,,,,
7.823424813,Parsing error,,,,,
7.823424938,Parsing error,,,,,
7.82342625,Parsing error,,,,,
7.823426563,Parsing error,,,,,
7.823426688,Parsing error,,,,,
7.823426938,Parsing error,,,,,
7.823427188,Parsing error,,,,,
7.823427438,Parsing error,,,,,
7.823428125,Parsing error,,,,,
7.823428375,Parsing error,,,,,
7.823429375,Parsing error,,,,,
7.824403563,Parsing error,,,,,
7.824676313,Parsing error,,,,,
7.824676438,Parsing error,,,,,
7.824679625,Parsing error,,,,,
7.82467975,Parsing error,,,,,
7.82468,Parsing error,,,,,
7.825403625,SOF,,,0x32B,,0x1A
7.825925313,Parsing error,,,,,
7.825928438,Parsing error,,,,,
7.825928625,Parsing error,,,,,
7.825928875,Parsing error,,,,,
7.825929688,Parsing error,,,,,
7.826403563,Parsing error,,,,,
7.827175,Parsing error,,,,,
7.827178313,Parsing error,,,,,
7.8271785,Parsing error,,,,,
7.82717875,Parsing error,,,,,
7.827179563,Parsing error,,,,,
7.827403625,Parsing error,,,,,
7.82840375,Parsing error,,,,,
7.828425063,Parsing error,,,,,
7.82842825,Parsing error,,,,,
7.828428375,Parsing error,,,,,
7.828428625,Parsing error,,,,,
7.829403688,Parsing error,,,,,
7.82967525,Parsing error,,,,,
7.829678375,Parsing error,,,,,
7.8296785,Parsing error,,,,,
7.82967875,Parsing error,,,,,
7.83040375,Parsing error,,,,,
7.830925438,Parsing error,,,,,
7.830928688,Parsing error,,,,,
7.830928875,Parsing error,,,,,
7.830929125,Parsing error,,,,,
7.830929938,Parsing error,,,,,
7.831403813,Parsing error,,,,,
7.83217525,Parsing error,,,,,
7.832178563,Parsing error,,,,,
7.83217875,Parsing error,,,,,
7.832179,Parsing error,,,,,
7.832179813,Parsing error,,,,,
7.832403938,Parsing error,,,,,
7.833403875,Parsing error,,,,,
7.833404313,Parsing error,,,,,
7.833404813,Parsing error,,,,,
7.833405375,Parsing error,,,,,
7.833406063,Parsing error,,,,,
7.833425375,Parsing error,,,,,
7.8334285,Parsing error,,,,,
7.833428625,Parsing error,,,,,
7.833428875,Parsing error,,,,,
7.834403938,Parsing error,,,,,
7.834675438,Parsing error,,,,,
7.834678563,Parsing error,,,,,
7.83467875,Parsing error,,,,,
7.834679,Parsing error,,,,,
7.834679813,Parsing error,,,,,
7.835404063,Parsing error,,,,,
7.835925625,Parsing error,,,,,
7.83592875,Parsing error,,,,,
7.835928875,Parsing error,,,,,
7.835929125,Parsing error,,,,,
7.836404,Parsing error,,,,,
7.837175688,Parsing error,,,,,
7.837178875,Parsing error,,,,,
7.837179,Parsing error,,,,,
7.83717925,Parsing error,,,,,
7.837404063,Parsing error,,,,,
7.838404125,Parsing error,,,,,
7.8384255,Parsing error,,,,,
7.83842875,Parsing error,,,,,
7.838428875,Parsing error,,,,,
7.838429125,Parsing error,,,,,
7.83940425,Parsing error,,,,,
7.839675563,Parsing error,,,,,
7.839678813,Parsing error,,,,,
7.839679,Parsing error,,,,,
7.83967925,Parsing error,,,,,
7.839680063,Parsing error,,,,,
7.840404188,Parsing error,,,,,
7.840925875,Parsing error,,,,,
7.840929125,Parsing error,,,,,
7.840929375,Parsing error,,,,,
7.840930375,Parsing error,,,,,
7.84140425,Parsing error,,,,,
7.842175875,Parsing error,,,,,
7.842179125,Parsing error,,,,,
7.84217925,Parsing error,,,,,
7.8421795,Parsing error,,,,,
7.84240425,Parsing error,,,,,
7.843404438,SOF,,,0x33D,,0x16
7.84342575,Parsing error,,,,,
7.843429,Parsing error,,,,,
7.843429125,Parsing error,,,,,
7.843429375,Parsing error,,,,,
7.844404375,Parsing error,,,,,
7.844675813,Parsing error,,,,,
7.844677188,Parsing error,,,,,
7.844677313,Parsing error,,,,,
7.844677563,Parsing error,,,,,
7.844679063,Parsing error,,,,,
7.84467925,Parsing error,,,,,
7.8446795,Parsing error,,,,,
7.844680313,Parsing error,,,,,
7.845404438,Parsing error,,,,,
7.845406938,Parsing error,,,,,
7.845925938,Parsing error,,,,,
7.845929125,Parsing error,,,,,
7.845929375,Parsing error,,,,,
7.845930375,Parsing error,,,,,
7.846404438,Parsing error,,,,,
7.846404563,Parsing error,,,,,
7.847175938,Parsing error,,,,,
7.84717925,Parsing error,,,,,
7.8471795,Parsing error,,,,,
7.8471805,Parsing error,,,,,
7.8474045,Parsing error,,,,,
7.847404875,Parsing error,,,,,
7.847406875,Parsing error,,,,,
7.848404563,Parsing error,,,,,
7.84842625,Parsing error,,,,,
7.848429375,Parsing error,,,,,
7.848429625,Parsing error,,,,,
7.848430625,Parsing error,,,,,
7.849404688,Parsing error,,,,,
7.849676,Parsing error,,,,,
7.849679313,Parsing error,,,,,
7.8496795,Parsing error,,,,,
7.84967975,Parsing error,,,,,
7.849680563,Parsing error,,,,,
7.850404625,Parsing error,,,,,
7.850926063,Parsing error,,,,,
7.850929375,Parsing error,,,,,
7.850929625,Parsing error,,,,,
7.850930625,Parsing error,,,,,
7.851404688,Parsing error,,,,,
7.85217625,Parsing error,,,,,
7.8521795,Parsing error,,,,,
7.85217975,Parsing error,,,,,
7.85218075,Parsing error,,,,,
7.85240475,Parsing error,,,,,
7.853404875,SOF,,,0x347,,0x09
7.853426375,Parsing error,,,,,
7.8534265,Parsing error,,,,,
7.853429688,Parsing error,,,,,
7.853429875,Parsing error,,,,,
7.853430125,Parsing error,,,,,
7.853430938,Parsing error,,,,,
7.854404813,Parsing error,,,,,
7.854676313,Parsing error,,,,,
7.854679563,Parsing error,,,,,
7.85467975,Parsing error,,,,,
7.85468,Parsing error,,,,,
7.854680813,Parsing error,,,,,
7.855404875,Parsing error,,,,,
7.855926313,Parsing error,,,,,
7.855929625,Parsing error,,,,,
7.855929875,Parsing error,,,,,
7.855930875,Parsing error,,,,,
7.856404938,Parsing error,,,,,
7.857176375,Parsing error,,,,,
7.857179563,Parsing error,,,,,
7.85717975,Parsing error,,,,,
7.85718,Parsing error,,,,,
7.857180813,Parsing error,,,,,
7.857404938,Parsing error,,,,,
7.857405063,Parsing error,,,,,
7.857405313,Parsing error,,,,,
7.857407313,Parsing error,,,,,
7.858405,Parsing error,,,,,
7.85842675,Parsing error,,,,,
7.858429938,Parsing error,,,,,
7.858430125,Parsing error,,,,,
7.858430375,Parsing error,,,,,
7.858431188,Parsing error,,,,,
7.859405063,Parsing error,,,,,
7.859405313,Parsing error,,,,,
7.859676625,Parsing error,,,,,
7.859676875,Parsing error,,,,,
7.859677375,Parsing error,,,,,
7.859678,Parsing error,,,,,
7.859678125,Parsing error,,,,,
7.859678375,Parsing error,,,,,
7.859678625,Parsing error,,,,,
7.859679125,Parsing error,,,,,
7.859679875,Parsing error,,,,,
7.85968,Parsing error,,,,,
7.85968025,Parsing error,,,,,
7.860405125,Parsing error,,,,,
7.860406,Parsing error,,,,,
7.860407375,Parsing error,,,,,
7.860926625,Parsing error,,,,,
7.86092975,Parsing error,,,,,
7.860929875,Parsing error,,,,,
7.861405125,Parsing error,,,,,
7.8614055,Parsing error,,,,,
7.862176563,Parsing error,,,,,
7.862179813,Parsing error,,,,,
7.86218,Parsing error,,,,,
7.86218025,Parsing error,,,,,
7.862181063,Parsing error,,,,,
7.862405188,Parsing error,,,,,
7.863405313,Parsing error,,,,,
7.86342675,Parsing error,,,,,
7.863429938,Parsing error,,,,,
7.863430125,Parsing error,,,,,
7.863430375,Parsing error,,,,,
7.863431188,Parsing error,,,,,
7.864405375,Parsing error,,,,,
7.864676938,Parsing error,,,,,
7.864677063,Parsing error,,,,,
7.864677313,Parsing error,,,,,
7.864678375,Parsing error,,,,,
7.864678688,Parsing error,,,,,
7.864678813,Parsing error,,,,,
7.864679063,Parsing error,,,,,
7.864679313,Parsing error,,,,,
7.864679563,Parsing error,,,,,
7.86468025,Parsing error,,,,,
7.8646805,Parsing error,,,,,
7.8646815,Parsing error,,,,,
7.865405313,Parsing error,,,,,
7.865926938,Parsing error,,,,,
7.865930125,Parsing error,,,,,
7.865930375,Parsing error,,,,,
7.865931375,Parsing error,,,,,
7.866405375,Parsing error,,,,,
7.867176813,Parsing error,,,,,
7.867180063,Parsing error,,,,,
7.86718025,Parsing error,,,,,
7.8671805,Parsing error,,,,,
7.867181313,Parsing error,,,,,
7.8674055,Parsing error,,,,,
7.868405563,SOF,,,0x356,,0x0A
7.868426875,Parsing error,,,,,
7.868430125,Parsing error,,,,,
7.868430375,Parsing error,,,,,
7.868431375,Parsing error,,,,,
7.8694055,Parsing error,,,,,
7.869677188,Parsing error,,,,,
7.869680375,Parsing error,,,,,
7.8696805,Parsing error,,,,,
7.870405563,Parsing error,,,,,
7.870927125,Parsing error,,,,,
7.870930375,Parsing error,,,,,
7.870930625,Parsing error,,,,,
7.870931625,Parsing error,,,,,
7.871405563,Parsing error,,,,,
7.871405688,Parsing error,,,,,
7.871405938,Parsing error,,,,,
7.871408188,Parsing error,,,,,
7.872177,Parsing error,,,,,
7.872177375,Parsing error,,,,,
7.872179375,Parsing error,,,,,
7.87218025,Parsing error,,,,,
7.8721805,Parsing error,,,,,
7.8721815,Parsing error,,,,,
7.87240575,Parsing error,,,,,
7.873405688,Parsing error,,,,,
7.873427063,Parsing error,,,,,
7.873427188,Parsing error,,,,,
7.873427438,Parsing error,,,,,
7.8734285,Parsing error,,,,,
7.873428813,Parsing error,,,,,
7.873428938,Parsing error,,,,,
7.873429188,Parsing error,,,,,
7.873429438,Parsing error,,,,,
7.873429688,Parsing error,,,,,
7.873430375,Parsing error,,,,,
7.873430625,Parsing error,,,,,
7.873431625,Parsing error,,,,,
7.874405813,SOF,,,0x35C,,0x13
7.874677375,Parsing error,,,,,
7.874677625,Parsing error,,,,,
7.874678125,Parsing error,,,,,
7.87467875,Parsing error,,,,,
7.874678875,Parsing error,,,,,
7.874679125,Parsing error,,,,,
7.874679375,Parsing error,,,,,
7.874679875,Parsing error,,,,,
7.874680625,Parsing error,,,,,
7.87468075,Parsing error,,,,,
7.874681,Parsing error,,,,,
7.87540575,Parsing error,,,,,
7.875927438,Parsing error,,,,,
7.875930625,Parsing error,,,,,
7.875930875,Parsing error,,,,,
7.875931875,Parsing error,,,,,
7.876405813,Parsing error,,,,,
7.87717725,Parsing error,,,,,
7.877180563,Parsing error,,,,,
7.87718075,Parsing error,,,,,
7.877181,Parsing error,,,,,
7.877181813,Parsing error,,,,,
7.877405875,Parsing error,,,,,
7.877407625,Parsing error,,,,,
7.878406,Parsing error,,,,,
7.878427313,Parsing error,,,,,
7.8784305,Parsing error,,,,,
7.878430625,Parsing error,,,,,
7.878430875,Parsing error,,,,,
7.879405938,Parsing error,,,,,
7.879677375,Parsing error,,,,,
7.879677563,Parsing error,,,,,
7.879677813,Parsing error,,,,,
7.879678813,Parsing error,,,,,
7.879679313,Parsing error,,,,,
7.879679688,Parsing error,,,,,
7.879679813,Parsing error,,,,,
7.879680625,Parsing error,,,,,
7.87968075,Parsing error,,,,,
7.879681,Parsing error,,,,,
7.880406,Parsing error,,,,,
7.880931438,Parsing error,,,,,
7.880934688,Parsing error,,,,,
7.880934875,Parsing error,,,,,
7.880935125,Parsing error,,,,,
7.880935938,Parsing error,,,,,
7.881406063,Parsing error,,,,,
7.882177688,Parsing error,,,,,
7.882181,Parsing error,,,,,
7.88218125,Parsing error,,,,,
7.88218225,Parsing error,,,,,
7.882406188,Parsing error,,,,,
7.883406125,Parsing error,,,,,
7.883427625,Parsing error,,,,,
7.88343075,Parsing error,,,,,
7.883430875,Parsing error,,,,,
7.883431125,Parsing error,,,,,
7.884406188,Parsing error,,,,,
7.884677563,Parsing error,,,,,
7.884680813,Parsing error,,,,,
7.884681,Parsing error,,,,,
7.88468125,Parsing error,,,,,
7.884682063,Parsing error,,,,,
7.88540625,Parsing error,,,,,
7.885407125,Parsing error,,,,,
7.885927813,Parsing error,,,,,
7.885931,Parsing error,,,,,
7.885931125,Parsing error,,,,,
7.885931375,Parsing error,,,,,
7.88640625,Parsing error,,,,,
7.887177938,Parsing error,,,,,
7.88718125,Parsing error,,,,,
7.8871815,Parsing error,,,,,
7.8871825,Parsing error,,,,,
7.887406313,Parsing error,,,,,
7.888406438,Parsing error,,,,,
7.88842775,Parsing error,,,,,
7.888427938,Parsing error,,,,,
7.888428188,Parsing error,,,,,
7.888429188,Parsing error,,,,,
7.888429688,Parsing error,,,,,
7.888430063,Parsing error,,,,,
7.888430188,Parsing error,,,,,
7.888431,Parsing error,,,,,
7.888431125,Parsing error,,,,,
7.888431375,Parsing error,,,,,
7.8894065,SOF,,,0x36B,,0x11
7.889677813,Parsing error,,,,,
7.889681063,Parsing error,,,,,
7.88968125,Parsing error,,,,,
7.8896815,Parsing error,,,,,
7.889682313,Parsing error,,,,,
7.890406438,Parsing error,,,,,
7.890927875,Parsing error,,,,,
7.890931125,Parsing error,,,,,
7.890931375,Parsing error,,,,,
7.890932375,Parsing error,,,,,
7.8914065,Parsing error,,,,,
7.892178125,Parsing error,,,,,
7.892181313,Parsing error,,,,,
7.8921815,Parsing error,,,,,
7.89218175,Parsing error,,,,,
7.892182563,Parsing error,,,,,
7.892406625,SOF,,,0x36E,,0x09
7.893406625,Parsing error,,,,,
7.893406875,Parsing error,,,,,
7.8934075,Parsing error,,,,,
7.89340875,Parsing error,,,,,
7.893428188,Parsing error,,,,,
7.893431438,Parsing error,,,,,
7.893431625,Parsing error,,,,,
7.893431875,Parsing error,,,,,
7.893432688,Parsing error,,,,,
7.894406625,Parsing error,,,,,
7.894678063,Parsing error,,,,,
7.894678813,Parsing error,,,,,
7.894679438,Parsing error,,,,,
7.894679563,Parsing error,,,,,
7.894679813,Parsing error,,,,,
7.894680063,Parsing error,,,,,
7.894680563,Parsing error,,,,,
7.894681313,Parsing error,,,,,
7.8946815,Parsing error,,,,,
7.89468175,Parsing error,,,,,
7.894682563,Parsing error,,,,,
7.895406688,Parsing error,,,,,
7.895928188,Parsing error,,,,,
7.895931375,Parsing error,,,,,
7.895931625,Parsing error,,,,,
7.895932625,Parsing error,,,,,
7.896406688,Parsing error,,,,,
7.896406813,Parsing error,,,,,
7.896407063,Parsing error,,,,,
7.896408188,Parsing error,,,,,
7.896408875,Parsing error,,,,,
7.8971785,Parsing error,,,,,
7.897181625,Parsing error,,,,,
7.89718175,Parsing error,,,,,
7.897182,Parsing error,,,,,
7.89740675,Parsing error,,,,,
7.897406938,Parsing error,,,,,
7.897407188,Parsing error,,,,,
7.897407688,Parsing error,,,,,
7.89740825,Parsing error,,,,,
7.897409188,Parsing error,,,,,
7.898406813,Parsing error,,,,,
7.898428438,Parsing error,,,,,
